#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:16S_alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:16S_alignment" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:16S_alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.16S_alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:16S_alignment" name="distribution" x="@birthRate.t:16S_alignment">
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="FrequenciesPrior.s:16S_alignment" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:16S_alignment" name="distribution">
#            <parameter id="rateAC.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:16S_alignment" name="distribution">
#            <parameter id="rateAT.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:16S_alignment" name="distribution">
#            <parameter id="rateCG.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:16S_alignment" name="distribution">
#            <parameter id="rateGT.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.13" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@16S_alignment" id="treeLikelihood.16S_alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:16S_alignment">
#            <siteModel id="SiteModel.s:16S_alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:16S_alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:16S_alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:16S_alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:16S_alignment" rateAC="@rateAC.s:16S_alignment" rateAT="@rateAT.s:16S_alignment" rateCG="@rateCG.s:16S_alignment" rateGT="@rateGT.s:16S_alignment" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateAG.s:16S_alignment" lower="0.0" name="rateAG" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="rateCT.s:16S_alignment" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:16S_alignment" id="estimatedFreqs.s:16S_alignment" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:16S_alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:16S_alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	rateAC	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
3906000	-15609.042867859409	-15602.238029062735	-6.804838796673699	-15602.238029062735	0.3207802973457811	8.098578630478283	4.954943157996008	0.5035917746679524	0.5858212338000491	0.047423583563535654	0.11925642232147134	0.3253677112257758	0.25573115926377515	0.1480596559060236	0.27084147360442473
3907000	-15613.874842327616	-15607.752480976282	-6.122361351333975	-15607.752480976282	0.3226600338789265	8.071462321446338	5.504518760453435	0.5035917746679524	0.5858212338000491	0.020163236084092567	0.11925642232147134	0.3253677112257758	0.25573115926377515	0.1480596559060236	0.27084147360442473
3908000	-15614.998909826343	-15607.681133906619	-7.3177759197240455	-15607.681133906619	0.3182463770042821	7.799410521584444	5.844940518766577	0.5035917746679524	0.5858212338000491	0.04986080328050278	0.11925642232147134	0.3253677112257758	0.25573115926377515	0.1480596559060236	0.27084147360442473
3909000	-15613.37465428462	-15606.693471846356	-6.681182438264362	-15606.693471846356	0.3217271494570106	8.18416879459198	4.5484517903822415	0.5035917746679524	0.5858212338000491	0.04986080328050278	0.11925642232147134	0.3253677112257758	0.25573115926377515	0.1480596559060236	0.27084147360442473
3910000	-15614.546838480413	-15606.518289445748	-8.028549034664364	-15606.518289445748	0.3238514230095969	7.036372407989553	7.129725603789448	0.5732704617087143	0.5858212338000491	0.03340574807715884	0.11925642232147134	0.3235303981072575	0.25573115926377515	0.14989696902454192	0.27084147360442473
3911000	-15608.943213478924	-15601.977164060967	-6.966049417956169	-15601.977164060967	0.3259752300403035	7.786443806890595	5.2249148842094435	0.5732704617087143	0.5858212338000491	0.03340574807715884	0.11925642232147134	0.3235303981072575	0.25573115926377515	0.14989696902454192	0.27084147360442473
3912000	-15610.60513845405	-15603.633061613029	-6.972076841021426	-15603.633061613029	0.32513924363540925	7.7358102018868244	4.997885542258735	0.5732704617087143	0.5858212338000491	0.03340574807715884	0.11925642232147134	0.3235303981072575	0.25573115926377515	0.14989696902454192	0.27084147360442473
3913000	-15609.400352344812	-15602.106175700364	-7.29417664444693	-15602.106175700364	0.3348786987018403	7.03802226967044	3.4367060898993844	0.5732704617087143	0.5858212338000491	0.03340574807715884	0.11925642232147134	0.32551411297239413	0.2537474443986385	0.14989696902454192	0.27084147360442473
3914000	-15608.051108920346	-15600.967559229737	-7.083549690608941	-15600.967559229737	0.3331217209828736	7.794051477077998	5.7873032378020755	0.5732704617087143	0.5858212338000491	0.0342006337019909	0.11925642232147134	0.32551411297239413	0.2537474443986385	0.14989696902454192	0.27084147360442473
3915000	-15615.163160247132	-15607.648575169693	-7.514585077438647	-15607.648575169693	0.3244426428101657	7.393498061388561	5.965545396182004	0.5732704617087143	0.5858212338000491	0.0342006337019909	0.11925642232147134	0.32551411297239413	0.2537474443986385	0.14989696902454192	0.27084147360442473
3916000	-15608.26498607979	-15601.07363228038	-7.191353799410183	-15601.07363228038	0.32519755374449316	7.257527030572115	3.775492201540575	0.5732704617087143	0.5858212338000491	0.0342006337019909	0.11925642232147134	0.32551411297239413	0.2537474443986385	0.14989696902454192	0.27084147360442473
3917000	-15611.281308360074	-15605.052496693233	-6.228811666840351	-15605.052496693233	0.31754446901395644	8.139003891407425	4.375048533565509	0.5732704617087143	0.5858212338000491	0.0342006337019909	0.09397095286948105	0.33349668034661667	0.245764877024416	0.14989696902454192	0.27084147360442473
3918000	-15611.291609806503	-15602.752467791524	-8.539142014978562	-15602.752467791524	0.33264574419929416	6.399480150822244	7.721018454035333	0.5732704617087143	0.5858212338000491	0.0342006337019909	0.09397095286948105	0.33349668034661667	0.245764877024416	0.14989696902454192	0.27084147360442473
3919000	-15611.403213952071	-15604.687515406991	-6.7156985450807225	-15604.687515406991	0.3319603629273059	7.784122401681275	4.990018184467113	0.5732704617087143	0.5858212338000491	0.0342006337019909	0.09397095286948105	0.33349668034661667	0.25644417923160684	0.14989696902454192	0.26016217139723385
3920000	-15613.607454398976	-15606.81716585935	-6.790288539627367	-15606.81716585935	0.3248405039251756	8.017792969961892	4.616637174080472	0.5732704617087143	0.5858212338000491	0.05127019863949547	0.09397095286948105	0.33349668034661667	0.25644417923160684	0.14989696902454192	0.26016217139723385
3921000	-15607.612472295425	-15600.022956809924	-7.5895154855013764	-15600.022956809924	0.32352463385693453	7.538816222894948	6.416891989017709	0.5732704617087143	0.5797591012240595	0.05127019863949547	0.09397095286948105	0.33349668034661667	0.25644417923160684	0.14989696902454192	0.26016217139723385
3922000	-15611.735123496783	-15604.682953214977	-7.052170281805166	-15604.682953214977	0.3269983969289859	7.522308657054474	3.695996950008772	0.5732704617087143	0.5797591012240595	0.05127019863949547	0.09397095286948105	0.33349668034661667	0.25644417923160684	0.14989696902454192	0.26016217139723385
3923000	-15611.007051584364	-15603.158737843596	-7.848313740768235	-15603.158737843596	0.32548304484014157	7.23276381786783	7.411572067398351	0.4732195244330034	0.5797591012240595	0.05127019863949547	0.09397095286948105	0.33349668034661667	0.25644417923160684	0.14989696902454192	0.26016217139723385
3924000	-15606.311388474689	-15599.411651751887	-6.899736722802119	-15599.411651751887	0.3294676931673349	7.808632110531633	4.670519292536081	0.5185016623605572	0.5797591012240595	0.05127019863949547	0.09397095286948105	0.33349668034661667	0.263566061628675	0.1427750866274737	0.26016217139723385
3925000	-15609.388826555034	-15602.607456206948	-6.781370348085542	-15602.607456206948	0.32593452312295196	8.047770989816023	5.090507402823866	0.5185016623605572	0.5998254615627717	0.05127019863949547	0.09397095286948105	0.32829872927170506	0.263566061628675	0.1479730377023853	0.26016217139723385
3926000	-15611.746331771588	-15604.933671795729	-6.812659975858981	-15604.933671795729	0.3184722055758388	8.021090054164965	5.241952856845402	0.5058009778284808	0.5998254615627717	0.05127019863949547	0.09397095286948105	0.32829872927170506	0.263566061628675	0.13959549767706814	0.268539711422551
3927000	-15609.534967949068	-15602.30769522173	-7.227272727337638	-15602.30769522173	0.32999246868295434	7.5758780180710605	5.08462703292059	0.5058009778284808	0.5998254615627717	0.05127019863949547	0.09397095286948105	0.32829872927170506	0.263566061628675	0.13959549767706814	0.268539711422551
3928000	-15615.79690047512	-15608.831798594258	-6.9651018808618925	-15608.831798594258	0.30854009947841676	7.983582464809331	5.877358549987005	0.5058009778284808	0.5998254615627717	0.05127019863949547	0.09397095286948105	0.32829872927170506	0.263566061628675	0.13959549767706814	0.268539711422551
3929000	-15614.135577865674	-15607.05885737943	-7.076720486244716	-15607.05885737943	0.32793193809715826	7.527059050528062	6.196326396379235	0.5644579624100378	0.6207845914656437	0.03916245799802487	0.06974073690308959	0.3200581530985127	0.26544844338211004	0.14783607385026046	0.266657329669116
3930000	-15610.285324515959	-15604.077419766729	-6.207904749229155	-15604.077419766729	0.32177966437738875	8.091195282566442	5.114237612545686	0.5049125956265534	0.6207845914656437	0.03916245799802487	0.06974073690308959	0.3200581530985127	0.26061039506007333	0.14783607385026046	0.2714953779911527
3931000	-15613.968066971467	-15607.783822808187	-6.184244163280002	-15607.783822808187	0.3272530121739997	7.852984882695325	5.472112716606805	0.5049125956265534	0.6207845914656437	0.03916245799802487	0.04939114876158073	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3932000	-15613.432666730121	-15606.977566447593	-6.455100282528207	-15606.977566447593	0.3214062495974804	7.05377783667611	3.418443599328345	0.5085490793099273	0.5829803611410107	0.03916245799802487	0.04939114876158073	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3933000	-15607.742002754552	-15600.857379404113	-6.884623350438348	-15600.857379404113	0.32881588754054925	7.640179256527199	5.865038491305617	0.5719765306382035	0.5640350092532425	0.03916245799802487	0.0742269409989895	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3934000	-15611.363923493256	-15602.519126832567	-8.844796660688605	-15602.519126832567	0.32791486881299203	6.400388139901468	7.971117784421756	0.5719765306382035	0.5640350092532425	0.03916245799802487	0.114020423524113	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3935000	-15611.169905131072	-15601.416711706419	-9.753193424652736	-15601.416711706419	0.32122562532121945	5.070921358409384	2.3403872470051357	0.5719765306382035	0.6321087907287328	0.08093327450147197	0.114020423524113	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3936000	-15609.29123678572	-15601.989866320298	-7.301370465422851	-15601.989866320298	0.3158364065244732	8.21801671008435	4.683004095961861	0.5719765306382035	0.6321087907287328	0.08093327450147197	0.114020423524113	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3937000	-15615.188305827105	-15607.295585453032	-7.892720374073361	-15607.295585453032	0.3288002799704094	7.299546183272371	3.3718659014169687	0.5719765306382035	0.6321087907287328	0.08093327450147197	0.11429775155591972	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3938000	-15610.036530141002	-15602.426415032343	-7.610115108659272	-15602.426415032343	0.3168684925166098	8.052928146769267	5.390797132196394	0.5719765306382035	0.6321087907287328	0.08093327450147197	0.11429775155591972	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3939000	-15616.899637236855	-15609.028618883247	-7.871018353606951	-15609.028618883247	0.33928133742648814	7.788590102895702	5.372393092056567	0.5719765306382035	0.6321087907287328	0.08093327450147197	0.11429775155591972	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3940000	-15609.075201016356	-15601.782616872591	-7.292584143764538	-15601.782616872591	0.3213414717422159	8.211286802151431	4.600443759483712	0.5719765306382035	0.6321087907287328	0.08093327450147197	0.11429775155591972	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3941000	-15610.728022851972	-15602.949330875126	-7.778691976846096	-15602.949330875126	0.32465244026287465	7.59441412575531	4.0382836076859006	0.5719765306382035	0.6321087907287328	0.08093327450147197	0.11429775155591972	0.3224675920068609	0.26061039506007333	0.14783607385026046	0.2690859390828045
3942000	-15607.867874487496	-15600.819635383603	-7.0482391038935335	-15600.819635383603	0.31931813827450606	8.120774311329257	5.008577218747477	0.5719765306382035	0.6321087907287328	0.05216225055199857	0.11429775155591972	0.3169708888121625	0.26061039506007333	0.14783607385026046	0.2745826422775029
3943000	-15611.007371411297	-15602.972724259836	-8.034647151460213	-15602.972724259836	0.3229240487042431	7.480381701600956	7.067120286651445	0.5719765306382035	0.6321087907287328	0.05216225055199857	0.11429775155591972	0.3169708888121625	0.26061039506007333	0.14783607385026046	0.2745826422775029
3944000	-15610.295266895957	-15603.749478839882	-6.545788056075325	-15603.749478839882	0.31221135747490236	8.314991376784603	4.373529618583878	0.5461943838109952	0.6321087907287328	0.04572567021954394	0.11429775155591972	0.3169708888121625	0.26061039506007333	0.14783607385026046	0.2745826422775029
3945000	-15618.014644728855	-15611.246439047607	-6.768205681248895	-15611.246439047607	0.307975337403782	8.023897100537402	4.084154151441249	0.5461943838109952	0.6321087907287328	0.04572567021954394	0.11429775155591972	0.3169708888121625	0.26061039506007333	0.14783607385026046	0.2745826422775029
3946000	-15605.930168413819	-15598.891723777962	-7.038444635856469	-15598.891723777962	0.3307501339814837	7.883254874315465	4.647258295462506	0.5461943838109952	0.6321087907287328	0.04572567021954394	0.11429775155591972	0.3169708888121625	0.2693906689353841	0.14783607385026046	0.2658023684021921
3947000	-15605.771193375094	-15598.964728486002	-6.8064648890916075	-15598.964728486002	0.31676587514412347	8.158701263419054	4.419152640685821	0.5461943838109952	0.6321087907287328	0.04572567021954394	0.12602649608459823	0.31677460814561814	0.26958694960192847	0.14783607385026046	0.2658023684021921
3948000	-15608.82291107161	-15602.134312200087	-6.688598871522952	-15602.134312200087	0.3168073829998356	8.463109249271362	5.321596314273485	0.5461943838109952	0.6321087907287328	0.04572567021954394	0.12602649608459823	0.31677460814561814	0.26958694960192847	0.14783607385026046	0.2658023684021921
3949000	-15607.461382700258	-15600.201938000358	-7.259444699899258	-15600.201938000358	0.3255274561478339	7.673707028255288	4.0026651656580965	0.5839596340994312	0.6321087907287328	0.04572567021954394	0.12602649608459823	0.31677460814561814	0.26958694960192847	0.14783607385026046	0.2658023684021921
3950000	-15608.26458868115	-15600.236866199735	-8.027722481414385	-15600.236866199735	0.32364515594157844	6.52652807864736	3.0489760806220536	0.5254939849324133	0.6321087907287328	0.04572567021954394	0.12602649608459823	0.3298555576514405	0.25650600009610613	0.14783607385026046	0.2658023684021921
3951000	-15612.952201886279	-15605.317033109579	-7.63516877669935	-15605.317033109579	0.34926029503692724	7.212160041185342	4.084262321989301	0.5254939849324133	0.6321087907287328	0.04572567021954394	0.12602649608459823	0.32341051959343003	0.2629510381541166	0.14783607385026046	0.2658023684021921
3952000	-15608.15406942875	-15601.652250142393	-6.501819286357831	-15601.652250142393	0.32099951001513877	7.375612300520246	3.704173176035209	0.5254939849324133	0.5767571070233196	0.020186014506922687	0.12602649608459823	0.32082024416407307	0.2629510381541166	0.14783607385026046	0.2683926438315491
3953000	-15609.113401948916	-15602.521437449423	-6.591964499493296	-15602.521437449423	0.3210987273918125	7.789923902607745	4.346246199752868	0.5254939849324133	0.5767571070233196	0.03096122314333967	0.11800075670322827	0.32082024416407307	0.2629510381541166	0.14999662508195355	0.26623209259985603
3954000	-15606.184403089712	-15598.666922989754	-7.517480099956989	-15598.666922989754	0.3157624176616673	7.603555768744208	6.44610405207967	0.5254939849324133	0.5767571070233196	0.04501269420330865	0.11634074527691732	0.32082024416407307	0.2629510381541166	0.14999662508195355	0.26623209259985603
3955000	-15608.532046368702	-15601.976816647799	-6.55522972090403	-15601.976816647799	0.32293213768811546	8.358625411861004	5.2450775646125125	0.5254939849324133	0.5767571070233196	0.04501269420330865	0.11634074527691732	0.32082024416407307	0.2629510381541166	0.14999662508195355	0.26623209259985603
3956000	-15605.955902753361	-15598.840134719103	-7.115768034258039	-15598.840134719103	0.3296853906364207	7.455427739708716	3.7277562423054995	0.5254939849324133	0.5767571070233196	0.04501269420330865	0.11634074527691732	0.32082024416407307	0.2629510381541166	0.14999662508195355	0.26623209259985603
3957000	-15607.152077006585	-15600.172104792555	-6.979972214030437	-15600.172104792555	0.3167482376821814	7.534214515151805	3.7233993781759422	0.5254939849324133	0.5767571070233196	0.04616804109588541	0.10704632193792578	0.32082024416407307	0.2629510381541166	0.14999662508195355	0.26623209259985603
3958000	-15611.093377246912	-15603.751856024903	-7.341521222010314	-15603.751856024903	0.3205760543104991	7.008508529292756	3.1609694108341166	0.5254939849324133	0.5767571070233196	0.04616804109588541	0.10704632193792578	0.32082024416407307	0.2629510381541166	0.14999662508195355	0.26623209259985603
3959000	-15609.995010862653	-15600.821309049235	-9.173701813416537	-15600.821309049235	0.33097635128096253	6.100796211140024	7.786919865556633	0.5254939849324133	0.5878324637879727	0.04616804109588541	0.10704632193792578	0.32082024416407307	0.2629510381541166	0.14999662508195355	0.26623209259985603
3960000	-15610.59331365432	-15603.064943092668	-7.528370561653844	-15603.064943092668	0.31564845119155344	6.840966164669894	3.1613785788768034	0.5254939849324133	0.5878324637879727	0.04616804109588541	0.10704632193792578	0.32082024416407307	0.2629510381541166	0.14999662508195355	0.26623209259985603
3961000	-15607.625127913416	-15600.802134282849	-6.822993630567492	-15600.802134282849	0.3279325439482653	7.932878825142815	4.648026438351107	0.5254939849324133	0.5878324637879727	0.04616804109588541	0.10704632193792578	0.3260104853460753	0.25776079697211435	0.14999662508195355	0.26623209259985603
3962000	-15607.507934224921	-15599.813574941543	-7.694359283377436	-15599.813574941543	0.32909189644581976	7.3430252017502236	6.5293708397492045	0.4949722677799522	0.5878324637879727	0.04616804109588541	0.10704632193792578	0.3260104853460753	0.25776079697211435	0.14999662508195355	0.26623209259985603
3963000	-15611.55940293287	-15601.733591801723	-9.825811131146471	-15601.733591801723	0.33319500985215417	5.387760326587179	8.476180695900743	0.4949722677799522	0.5878324637879727	0.04616804109588541	0.09783022768870203	0.3260104853460753	0.25776079697211435	0.14999662508195355	0.26623209259985603
3964000	-15612.859665223177	-15606.118719013579	-6.740946209597936	-15606.118719013579	0.3296277972498768	7.771032053968497	5.704970361503638	0.5448900101655437	0.5878324637879727	0.04616804109588541	0.06446678675733444	0.3260104853460753	0.25776079697211435	0.14999662508195355	0.26623209259985603
3965000	-15610.709228857488	-15604.14142865222	-6.567800205268116	-15604.14142865222	0.31982210137667283	8.129682013358696	4.917881159271293	0.5042602188547917	0.5878324637879727	0.04616804109588541	0.09913499080216867	0.3260104853460753	0.25776079697211435	0.14999662508195355	0.26623209259985603
3966000	-15609.495422144699	-15601.157694151769	-8.33772799293056	-15601.157694151769	0.33378013751131164	6.782336936502691	7.488067373091245	0.5042602188547917	0.5878324637879727	0.04616804109588541	0.09913499080216867	0.3260104853460753	0.26918183106898314	0.14999662508195355	0.25481105850298724
3967000	-15610.355149887668	-15603.49653114628	-6.8586187413875646	-15603.49653114628	0.3206790236014663	8.166784862371978	6.043944824115608	0.527899678196	0.6330571724909274	0.04616804109588541	0.09913499080216867	0.3260104853460753	0.26918183106898314	0.14999662508195355	0.25481105850298724
3968000	-15607.646354748766	-15600.365815611713	-7.280539137053337	-15600.365815611713	0.32549000525582095	6.594548146665512	3.024188327808629	0.527899678196	0.6330571724909274	0.02863360763369715	0.09913499080216867	0.3260104853460753	0.26918183106898314	0.14999662508195355	0.25481105850298724
3969000	-15613.13679606025	-15604.672294297861	-8.464501762388142	-15604.672294297861	0.3461221400227381	6.309417457439712	7.403778130482346	0.527899678196	0.6330571724909274	0.02863360763369715	0.09913499080216867	0.3260104853460753	0.26918183106898314	0.14999662508195355	0.25481105850298724
3970000	-15615.005423511775	-15608.600252558213	-6.405170953561985	-15608.600252558213	0.3392311988908971	7.861394206281599	4.686263225063649	0.527899678196	0.6038828136499294	0.02863360763369715	0.09913499080216867	0.3260104853460753	0.26918183106898314	0.14999662508195355	0.25481105850298724
3971000	-15610.75954854647	-15603.792787766057	-6.966760780412654	-15603.792787766057	0.3362256354001042	7.614816499216543	4.980311191302167	0.527899678196	0.6038828136499294	0.040590597683888736	0.09132069549900407	0.3260104853460753	0.26918183106898314	0.14999662508195355	0.25481105850298724
3972000	-15608.476650914927	-15601.91537668406	-6.561274230866106	-15601.91537668406	0.31857645681224667	8.005402752687331	4.906940395732426	0.527899678196	0.6038828136499294	0.040590597683888736	0.09132069549900407	0.3260104853460753	0.26918183106898314	0.14999662508195355	0.25481105850298724
3973000	-15612.982980807526	-15605.266388143098	-7.716592664428041	-15605.266388143098	0.3290034950982951	6.490921895332999	2.9508408872990404	0.527899678196	0.6038828136499294	0.040283795380952475	0.10766890507281748	0.32768472615569577	0.26918183106898314	0.1483223842723331	0.25481105850298724
3974000	-15606.968839860925	-15599.804830715128	-7.16400914579838	-15599.804830715128	0.32363835854789424	7.390980054314529	3.617156959671212	0.527899678196	0.6038828136499294	0.04681593044380256	0.10766890507281748	0.32768472615569577	0.26918183106898314	0.1483223842723331	0.25481105850298724
3975000	-15616.442951127701	-15608.958692669436	-7.484258458265389	-15608.958692669436	0.3227762459704048	6.938995528225128	3.37524024106445	0.527899678196	0.5676860748087672	0.04681593044380256	0.10766890507281748	0.32768472615569577	0.26918183106898314	0.1483223842723331	0.25481105850298724
3976000	-15610.456899494393	-15602.849942931292	-7.606956563100046	-15602.849942931292	0.31658780744296183	6.90096836101695	3.141188173159655	0.527899678196	0.5676860748087672	0.04681593044380256	0.12672266472834992	0.3364836190285161	0.26038293819616276	0.1483223842723331	0.25481105850298724
3977000	-15613.263377767702	-15605.34774838047	-7.915629387230937	-15605.34774838047	0.3202443631080783	6.5445137299820875	2.9949211509793034	0.527899678196	0.5676860748087672	0.04681593044380256	0.12672266472834992	0.3364836190285161	0.26038293819616276	0.1483223842723331	0.25481105850298724
3978000	-15610.134615446124	-15602.517731701875	-7.616883744249195	-15602.517731701875	0.32571140298729284	7.8033050179565855	6.2047799976739055	0.5551710398826264	0.6772359001217068	0.04681593044380256	0.12672266472834992	0.3364836190285161	0.26038293819616276	0.1483223842723331	0.25481105850298724
3979000	-15613.891100489871	-15607.023717318143	-6.867383171727544	-15607.023717318143	0.31391471254679826	8.434933511540255	5.5180103445122395	0.5551710398826264	0.6772359001217068	0.04681593044380256	0.12672266472834992	0.31997869329607276	0.26038293819616276	0.1648273100047764	0.25481105850298724
3980000	-15613.858104215862	-15606.304371393162	-7.553732822700849	-15606.304371393162	0.32402906413214155	7.871062401192734	5.461713160133862	0.5551710398826264	0.6772359001217068	0.0537990758432002	0.12672266472834992	0.31997869329607276	0.26022772837640135	0.16461341590490483	0.2551801624226202
3981000	-15609.997840938298	-15601.672754796951	-8.325086141346603	-15601.672754796951	0.32580399817149597	6.831166088468328	7.430603460007368	0.5551710398826264	0.625123057239553	0.031964921674000425	0.12672266472834992	0.31997869329607276	0.26022772837640135	0.1559582039079642	0.26383537441956084
3982000	-15612.015320883598	-15604.945459710843	-7.069861172754171	-15604.945459710843	0.3309190436821363	7.714802427364992	5.581046466598487	0.5441364677047996	0.5869831916644829	0.031964921674000425	0.12672266472834992	0.31997869329607276	0.26022772837640135	0.1559582039079642	0.26383537441956084
3983000	-15612.646864257433	-15604.42983145422	-8.217032803212549	-15604.42983145422	0.3143920520326247	7.0586193742097745	7.878377592592214	0.5441364677047996	0.5869831916644829	0.03718754436429417	0.12672266472834992	0.3216641904929902	0.26022772837640135	0.1400439102081539	0.27806417092245367
3984000	-15606.339447554654	-15599.124031745414	-7.21541580923916	-15599.124031745414	0.3244502172248759	7.7056095398519275	4.886943698343847	0.5441364677047996	0.5869831916644829	0.04241355160651001	0.12672266472834992	0.3216641904929902	0.26022772837640135	0.14532758712473853	0.27278049400586907
3985000	-15611.042954038288	-15603.993718014019	-7.049236024269411	-15603.993718014019	0.3179251071546162	7.794487720228647	4.524697493985076	0.5441364677047996	0.5869831916644829	0.04241355160651001	0.12672266472834992	0.3216641904929902	0.26022772837640135	0.14532758712473853	0.27278049400586907
3986000	-15608.45236387851	-15601.385886029815	-7.066477848694762	-15601.385886029815	0.32070297953318194	8.048621214936466	5.92862524596858	0.5441364677047996	0.5869831916644829	0.04241355160651001	0.12672266472834992	0.3216641904929902	0.26022772837640135	0.14532758712473853	0.27278049400586907
3987000	-15618.604647587523	-15610.50131474233	-8.10333284519176	-15610.50131474233	0.31094294004208906	6.305991954915698	2.9338319537070974	0.5441364677047996	0.5869831916644829	0.04241355160651001	0.12672266472834992	0.3368604768544405	0.26022772837640135	0.14532758712473853	0.2575842076444188
3988000	-15609.918094674618	-15601.35775547236	-8.560339202258342	-15601.35775547236	0.34029016866389195	5.780937246858721	2.7411726062315123	0.5441364677047996	0.5869831916644829	0.04241355160651001	0.12672266472834992	0.3368604768544405	0.26022772837640135	0.14532758712473853	0.2575842076444188
